Retail Order ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Country,City,State,Region,latitude,longitude,Retail Sales People,Product ID,Product Name,Sub-Category,Category,Returned,Sales,Quantity,Discount,Profit,Cost,Unit CP,Unit SP,Days
6433,CA-2014-165764,3/11/14 0:00,7/11/14 0:00,Standard Class,SH-20395,Shahid Hopkins,Consumer,28540,United States,Jacksonville,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furnishings,Furniture,Not,"410,352",3,"0,2","-51,294","461,646","153,882","136,784",122
6434,CA-2015-121405,3/30/15 0:00,4/4/15 0:00,Standard Class,FC-14335,Fred Chung,Corporate,60610,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,Office Supplies,Not,"23,52",5,"0,2","8,526","14,994","2,9988","4,704",5
6435,CA-2015-121405,3/30/15 0:00,4/4/15 0:00,Standard Class,FC-14335,Fred Chung,Corporate,60610,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Phones,Technology,Not,"180,96",5,"0,2","13,572","167,388","33,4776","36,192",5
6436,US-2017-116897,5/27/17 0:00,5/29/17 0:00,First Class,JG-15160,James Galang,Consumer,83201,United States,Pocatello,Idaho,West,"44,068202","-114,742041",Anna Andreadi,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,Furniture,Not,35,4,0,"14,7","20,3","5,075","8,75",2
6437,US-2017-116897,5/27/17 0:00,5/29/17 0:00,First Class,JG-15160,James Galang,Consumer,83201,United States,Pocatello,Idaho,West,"44,068202","-114,742041",Anna Andreadi,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Storage,Office Supplies,Not,"477,15",5,0,"28,629","448,521","89,7042","95,43",2
6438,US-2017-116897,5/27/17 0:00,5/29/17 0:00,First Class,JG-15160,James Galang,Consumer,83201,United States,Pocatello,Idaho,West,"44,068202","-114,742041",Anna Andreadi,TEC-PH-10004389,Nokia Lumia 925,Phones,Technology,Not,"302,376",3,"0,2","22,6782","279,6978","93,2326","100,792",2
6439,US-2017-113992,12/14/17 0:00,12/19/17 0:00,Standard Class,LC-16885,Lena Creighton,Consumer,75023,United States,Plano,Texas,Central,"31,968599","-99,901813",Kelly Williams,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Tables,Furniture,Not,"974,988",4,"0,3","-97,4988","1072,4868","268,1217","243,747",5
6440,CA-2014-166891,4/10/14 0:00,6/10/14 0:00,First Class,CC-12220,Chris Cortes,Consumer,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,Not,"589,41",5,"0,1","-6,549","595,959","119,1918","117,882",61
6441,CA-2016-101161,10/13/16 0:00,10/20/16 0:00,Standard Class,BW-11110,Bart Watters,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-AR-10001860,BIC Liqua Brite Liner,Art,Office Supplies,Not,"34,7",5,0,"12,492","22,208","4,4416","6,94",7
6442,CA-2016-101161,10/13/16 0:00,10/20/16 0:00,Standard Class,BW-11110,Bart Watters,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage,Office Supplies,Not,"99,87",3,0,"23,9688","75,9012","25,3004","33,29",7
6443,CA-2016-101161,10/13/16 0:00,10/20/16 0:00,Standard Class,BW-11110,Bart Watters,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Paper,Office Supplies,Not,"37,94",2,0,"18,2112","19,7288","9,8644","18,97",7
6444,CA-2016-101161,10/13/16 0:00,10/20/16 0:00,Standard Class,BW-11110,Bart Watters,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-LA-10000407,Avery White Multi-Purpose Labels,Labels,Office Supplies,Not,"24,9",5,0,"11,454","13,446","2,6892","4,98",7
6445,CA-2016-101161,10/13/16 0:00,10/20/16 0:00,Standard Class,BW-11110,Bart Watters,Corporate,10024,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furnishings,Furniture,Not,"82,26",3,0,"33,7266","48,5334","16,1778","27,42",7
6446,CA-2015-151785,5/3/15 0:00,10/3/15 0:00,Standard Class,JJ-15445,Jennifer Jackson,Consumer,60623,United States,Chicago,Illinois,Central,"40,633125","-89,398528",Kelly Williams,OFF-FA-10000611,Binder Clips by OIC,Fasteners,Office Supplies,Not,"7,104",6,"0,2","2,4864","4,6176","0,7696","1,184",153
6447,US-2017-119816,4/3/17 0:00,6/3/17 0:00,Second Class,TT-21460,Tonja Turnell,Home Office,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furnishings,Furniture,Not,"103,5",5,"0,6","-77,625","181,125","36,225","20,7",61
6448,US-2017-119816,4/3/17 0:00,6/3/17 0:00,Second Class,TT-21460,Tonja Turnell,Home Office,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-LA-10002381,Avery 497,Labels,Office Supplies,Not,"2,464",1,"0,2","0,8624","1,6016","1,6016","2,464",61
6449,US-2017-119816,4/3/17 0:00,6/3/17 0:00,Second Class,TT-21460,Tonja Turnell,Home Office,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-ST-10000918,Crate-A-Files,Storage,Office Supplies,Not,"8,72",1,"0,2","0,654","8,066","8,066","8,72",61
6450,CA-2015-156510,9/25/15 0:00,9/29/15 0:00,Standard Class,EH-13990,Erica Hackney,Consumer,6450,United States,Meriden,Connecticut,East,"41,603221","-73,087749",Chuck Magee,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Binders,Office Supplies,Not,"10,76",2,0,"5,1648","5,5952","2,7976","5,38",4
6451,CA-2015-156510,9/25/15 0:00,9/29/15 0:00,Standard Class,EH-13990,Erica Hackney,Consumer,6450,United States,Meriden,Connecticut,East,"41,603221","-73,087749",Chuck Magee,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Paper,Office Supplies,Not,"45,68",2,0,"21,0128","24,6672","12,3336","22,84",4
6452,CA-2015-156510,9/25/15 0:00,9/29/15 0:00,Standard Class,EH-13990,Erica Hackney,Consumer,6450,United States,Meriden,Connecticut,East,"41,603221","-73,087749",Chuck Magee,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Art,Office Supplies,Not,"6,7",1,0,"2,211","4,489","4,489","6,7",4
6453,US-2015-110261,12/19/15 0:00,12/23/15 0:00,Second Class,PR-18880,Patrick Ryan,Consumer,60025,United States,Glenview,Illinois,Central,"40,633125","-89,398528",Kelly Williams,TEC-PH-10001750,Samsung Rugby III,Phones,Technology,Not,"158,376",3,"0,2","13,8579","144,5181","48,1727","52,792",4
6454,CA-2015-125710,8/10/15 0:00,10/13/15 0:00,Standard Class,BT-11680,Brian Thompson,Consumer,77036,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Art,Office Supplies,Not,"3,44",2,"0,2","0,559","2,881","1,4405","1,72",64
6455,CA-2017-161102,7/31/17 0:00,7/31/17 0:00,First Class,EC-14050,Erin Creighton,Consumer,94110,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,OFF-ST-10003442,Eldon Portable Mobile Manager,Storage,Office Supplies,Not,"56,56",2,0,"15,2712","41,2888","20,6444","28,28",0
6456,CA-2017-161102,7/31/17 0:00,7/31/17 0:00,First Class,EC-14050,Erin Creighton,Consumer,94110,United States,San Francisco,California,West,"36,778261","-119,417932",Anna Andreadi,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furnishings,Furniture,Not,"36,96",7,0,"11,4576","25,5024","3,6432","5,28",0
6457,CA-2014-110065,5/8/14 0:00,11/8/14 0:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Phones,Technology,Not,"135,99",1,0,"36,7173","99,2727","99,2727","135,99",184
6458,CA-2014-110065,5/8/14 0:00,11/8/14 0:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,10009,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Art,Office Supplies,Not,"15,96",7,0,"7,0224","8,9376","1,2768","2,28",184
6459,US-2017-133361,5/14/17 0:00,5/17/17 0:00,First Class,AJ-10780,Anthony Jacobs,Corporate,21215,United States,Baltimore,Maryland,East,"39,045755","-76,641271",Chuck Magee,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Art,Office Supplies,Not,"3,76",2,0,"1,0904","2,6696","1,3348","1,88",3
6460,US-2017-133361,5/14/17 0:00,5/17/17 0:00,First Class,AJ-10780,Anthony Jacobs,Corporate,21215,United States,Baltimore,Maryland,East,"39,045755","-76,641271",Chuck Magee,OFF-AR-10003045,Prang Colored Pencils,Art,Office Supplies,Not,"14,7",5,0,"6,615","8,085","1,617","2,94",3
6461,US-2017-133361,5/14/17 0:00,5/17/17 0:00,First Class,AJ-10780,Anthony Jacobs,Corporate,21215,United States,Baltimore,Maryland,East,"39,045755","-76,641271",Chuck Magee,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Art,Office Supplies,Not,"37,2",5,0,"9,3","27,9","5,58","7,44",3
6462,US-2017-133361,5/14/17 0:00,5/17/17 0:00,First Class,AJ-10780,Anthony Jacobs,Corporate,21215,United States,Baltimore,Maryland,East,"39,045755","-76,641271",Chuck Magee,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Accessories,Technology,Not,"89,97",3,0,"18,8937","71,0763","23,6921","29,99",3
6463,US-2017-133361,5/14/17 0:00,5/17/17 0:00,First Class,AJ-10780,Anthony Jacobs,Corporate,21215,United States,Baltimore,Maryland,East,"39,045755","-76,641271",Chuck Magee,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture,Not,"261,96",2,0,"23,5764","238,3836","119,1918","130,98",3
6464,US-2017-133361,5/14/17 0:00,5/17/17 0:00,First Class,AJ-10780,Anthony Jacobs,Corporate,21215,United States,Baltimore,Maryland,East,"39,045755","-76,641271",Chuck Magee,OFF-LA-10004544,Avery 505,Labels,Office Supplies,Not,74,5,0,37,37,"7,4","14,8",3
6465,US-2016-155404,9/22/16 0:00,9/28/16 0:00,Standard Class,AS-10630,Ann Steele,Home Office,40214,United States,Louisville,Kentucky,South,"37,839333","-84,270018",Cassandra Brandow,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furnishings,Furniture,Not,"13,28",2,0,"6,3744","6,9056","3,4528","6,64",6
6466,CA-2015-114503,11/13/15 0:00,11/17/15 0:00,Standard Class,AA-10375,Allen Armold,Consumer,37087,United States,Lebanon,Tennessee,South,"35,517491","-86,580447",Cassandra Brandow,OFF-ST-10003572,Portfile Personal File Boxes,Storage,Office Supplies,Not,"84,96",6,"0,2","6,372","78,588","13,098","14,16",4
6467,CA-2017-153080,5/22/17 0:00,5/25/17 0:00,Second Class,EH-13945,Eric Hoffmann,Consumer,90008,United States,Los Angeles,California,West,"36,778261","-119,417932",Anna Andreadi,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Accessories,Technology,Not,"68,46",7,0,"25,3302","43,1298","6,1614","9,78",3
6468,CA-2016-163804,2/12/16 0:00,8/12/16 0:00,Standard Class,DB-13270,Deborah Brumfield,Home Office,2908,United States,Providence,Rhode Island,East,"41,580095","-71,477429",Chuck Magee,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Storage,Office Supplies,Not,"2079,4",5,0,"582,232","1497,168","299,4336","415,88",182
6469,CA-2016-163804,2/12/16 0:00,8/12/16 0:00,Standard Class,DB-13270,Deborah Brumfield,Home Office,2908,United States,Providence,Rhode Island,East,"41,580095","-71,477429",Chuck Magee,TEC-PH-10000441,VTech DS6151,Phones,Technology,Not,"629,95",5,0,"176,386","453,564","90,7128","125,99",182
6470,CA-2016-163804,2/12/16 0:00,8/12/16 0:00,Standard Class,DB-13270,Deborah Brumfield,Home Office,2908,United States,Providence,Rhode Island,East,"41,580095","-71,477429",Chuck Magee,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furnishings,Furniture,Not,"72,42",6,0,"23,8986","48,5214","8,0869","12,07",182
6471,CA-2015-108532,8/29/15 0:00,8/29/15 0:00,Standard Class,CC-12100,Chad Cunningham,Home Office,48234,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,TEC-PH-10001750,Samsung Rugby III,Phones,Technology,Not,"131,98",2,0,"35,6346","96,3454","48,1727","65,99",0
6472,CA-2015-108532,8/29/15 0:00,8/29/15 0:00,Standard Class,CC-12100,Chad Cunningham,Home Office,48234,United States,Detroit,Michigan,Central,"44,314844","-85,602364",Kelly Williams,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Accessories,Technology,Not,"114,52",7,0,"11,452","103,068","14,724","16,36",0
6473,CA-2014-151897,6/6/14 0:00,10/6/14 0:00,Standard Class,VT-21700,Valerie Takahito,Home Office,77070,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-LA-10001074,Round Specialty Laser Printer Labels,Labels,Office Supplies,Not,"100,24",10,"0,2","33,831","66,409","6,6409","10,024",122
6474,CA-2016-113292,3/18/16 0:00,3/20/16 0:00,Second Class,DB-13060,Dave Brooks,Consumer,38401,United States,Columbia,Tennessee,South,"35,517491","-86,580447",Cassandra Brandow,OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,Appliances,Office Supplies,Not,"871,8",3,"0,2","87,18","784,62","261,54","290,6",2
6475,CA-2014-149524,1/14/14 0:00,1/15/14 0:00,First Class,BS-11590,Brendan Sweed,Corporate,19140,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,FUR-BO-10003433,Sauder Cornerstone Collection Library,Bookcases,Furniture,Not,"61,96",4,"0,5","-53,2856","115,2456","28,8114","15,49",1
6476,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Binders,Office Supplies,Not,"4,554",3,"0,7","-3,4914","8,0454","2,6818","1,518",214
6477,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Appliances,Office Supplies,Not,"5,2",2,"0,2","0,585","4,615","2,3075","2,6",214
6478,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Accessories,Technology,Not,"205,992",1,"0,2","-2,5749","208,5669","208,5669","205,992",214
6479,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,OFF-PA-10000809,Xerox 206,Paper,Office Supplies,Not,"15,552",3,"0,2","5,4432","10,1088","3,3696","5,184",214
6480,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,TEC-PH-10000441,VTech DS6151,Phones,Technology,Not,"503,96",5,"0,2","50,396","453,564","90,7128","100,792",214
6481,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,Office Supplies,Not,"24,472",7,"0,2","1,8354","22,6366","3,2338","3,496",214
6482,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,FUR-BO-10002824,Bush Mission Pointe Library,Bookcases,Furniture,Not,"241,568",2,"0,2",0,"241,568","120,784","120,784",214
6483,CA-2017-140872,3/6/17 0:00,10/6/17 0:00,Standard Class,NR-18550,Nick Radford,Consumer,33024,United States,Pembroke Pines,Florida,South,"27,664827","-81,515754",Cassandra Brandow,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,Accessories,Technology,Not,"110,4",2,"0,2","-4,14","114,54","57,27","55,2",214
6484,CA-2017-113908,3/6/17 0:00,9/6/17 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,Furniture,Not,"384,768",2,"0,4","-115,4304","500,1984","250,0992","192,384",184
6485,CA-2017-113908,3/6/17 0:00,9/6/17 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Machines,Technology,Not,"78,66",6,0,"36,1836","42,4764","7,0794","13,11",184
6486,CA-2017-113908,3/6/17 0:00,9/6/17 0:00,Standard Class,KN-16390,Katherine Nockton,Corporate,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-PA-10004156,Xerox 188,Paper,Office Supplies,Not,"45,36",4,0,"22,2264","23,1336","5,7834","11,34",184
6487,CA-2015-120621,3/21/15 0:00,3/26/15 0:00,Standard Class,JW-16075,Julia West,Consumer,28540,United States,Jacksonville,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,Office Supplies,Not,"962,08",4,"0,2","156,338","805,742","201,4355","240,52",5
6488,CA-2015-120621,3/21/15 0:00,3/26/15 0:00,Standard Class,JW-16075,Julia West,Consumer,28540,United States,Jacksonville,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders,Office Supplies,Not,"12,843",3,"0,7","-9,8463","22,6893","7,5631","4,281",5
6489,CA-2015-120621,3/21/15 0:00,3/26/15 0:00,Standard Class,JW-16075,Julia West,Consumer,28540,United States,Jacksonville,North Carolina,South,"35,759573","-79,0193",Cassandra Brandow,OFF-PA-10002254,Xerox 1883,Paper,Office Supplies,Not,"295,456",14,"0,2","96,0232","199,4328","14,2452","21,104",5
6490,US-2017-148866,9/19/17 0:00,9/24/17 0:00,Standard Class,JM-15535,Jessica Myrick,Consumer,10011,United States,New York City,New York,East,"43,299428","-74,217933",Chuck Magee,OFF-PA-10004782,Xerox 228,Paper,Office Supplies,Not,"32,4",5,0,"15,552","16,848","3,3696","6,48",5
6491,CA-2014-149594,9/15/14 0:00,9/19/14 0:00,Standard Class,MF-18250,Monica Federle,Corporate,19120,United States,Philadelphia,Pennsylvania,East,"41,203322","-77,194525",Chuck Magee,FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furnishings,Furniture,Not,"103,936",4,"0,2","16,8896","87,0464","21,7616","25,984",4
6492,CA-2016-113845,11/20/16 0:00,11/25/16 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,32839,United States,Orlando,Florida,South,"27,664827","-81,515754",Cassandra Brandow,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Bookcases,Furniture,Not,"289,568",2,"0,2","10,8588","278,7092","139,3546","144,784",5
6493,CA-2016-113845,11/20/16 0:00,11/25/16 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,32839,United States,Orlando,Florida,South,"27,664827","-81,515754",Cassandra Brandow,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Storage,Office Supplies,Not,"39,72",5,"0,2","4,4685","35,2515","7,0503","7,944",5
6494,CA-2016-113845,11/20/16 0:00,11/25/16 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,32839,United States,Orlando,Florida,South,"27,664827","-81,515754",Cassandra Brandow,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Phones,Technology,Not,"244,768",4,"0,2","24,4768","220,2912","55,0728","61,192",5
6495,CA-2017-111262,10/28/17 0:00,10/28/17 0:00,Second Class,KH-16510,Keith Herrera,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Accessories,Technology,Not,24,2,"0,2","-2,7","26,7","13,35",12,0
6496,CA-2017-111262,10/28/17 0:00,10/28/17 0:00,Second Class,KH-16510,Keith Herrera,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,OFF-PA-10001937,Xerox 21,Paper,Office Supplies,Not,"15,552",3,"0,2","5,4432","10,1088","3,3696","5,184",0
6497,CA-2017-111262,10/28/17 0:00,10/28/17 0:00,Second Class,KH-16510,Keith Herrera,Consumer,77095,United States,Houston,Texas,Central,"31,968599","-99,901813",Kelly Williams,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Accessories,Technology,Not,"26,176",2,"0,2","-3,272","29,448","14,724","13,088",0
